ablation_mode,model,run,task,question,window,expected_status,expected_entity,expected_value,entity_correct,numeric_correct,unsupported_claim,strict_correct,answer_correct,timeout,error,wall_latency_ms,ollama_total_duration_ms,ollama_load_duration_ms,ollama_prompt_eval_duration_ms,ollama_eval_duration_ms,prompt_eval_count,eval_count,tokens_per_second,num_snapshots_ground_truth,num_snapshots_used,num_microservices_used,num_edges_used,num_events_used,num_resource_log_rows_used,num_communication_log_rows_used,num_event_log_rows_used,prompt_chars,evidence_json_chars,ground_truth_direct_graph_answer,used_direct_answer_or_retrieval_note,llm_answer
log_rag,phi4-mini:latest,2,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,602.722,591.632,250.0,11.498,262.177,1966,19,72.47,17,0,0,0,0,3147,3630,13,6987,7765,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,The microservice with the highest anomaly rate in the last 5 minutes is shippingservice.
log_rag,phi4-mini:latest,3,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,607.023,596.01,257.205,11.622,261.151,1966,19,72.755,17,0,0,0,0,3147,3630,13,6987,7765,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,The microservice with the highest anomaly rate in the last 5 minutes is shippingservice.
latest_snapshot_rag,mistral:latest,1,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,2161.184,2157.377,33.952,1341.874,762.653,1242,33,43.27,17,2,13,15,0,0,0,0,3158,12371,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.","The microservice with the highest anomaly rate in the last 5 minutes is ""loadgenerator"" with a node anomaly rate of 0.0%."
latest_snapshot_rag,mistral:latest,2,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,811.802,807.854,34.578,17.703,735.787,1242,33,44.85,17,2,13,15,0,0,0,0,3158,12371,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.","The microservice with the highest anomaly rate in the last 5 minutes is ""loadgenerator"" with a node anomaly rate of 0.0%."
latest_snapshot_rag,mistral:latest,3,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,811.099,807.557,40.877,17.521,729.759,1242,33,45.22,17,2,13,15,0,0,0,0,3158,12371,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.","The microservice with the highest anomaly rate in the last 5 minutes is ""loadgenerator"" with a node anomaly rate of 0.0%."
latest_snapshot_rag,llama3.1:8b,1,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,11862.315,11859.9,10668.456,761.925,399.677,896,17,42.534,17,2,13,15,0,0,0,0,3158,12371,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",The loadgenerator microservice has a node anomaly rate of 0.0%.
latest_snapshot_rag,llama3.1:8b,2,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,668.55,666.036,238.266,18.224,379.141,896,17,44.838,17,2,13,15,0,0,0,0,3158,12371,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",The loadgenerator microservice has a node anomaly rate of 0.0%.
latest_snapshot_rag,llama3.1:8b,3,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,676.313,673.938,244.958,18.034,380.712,896,17,44.653,17,2,13,15,0,0,0,0,3158,12371,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",The loadgenerator microservice has a node anomaly rate of 0.0%.
latest_snapshot_rag,mistral-nemo:12b,1,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,7884.736,7879.901,6202.812,1265.441,382.569,1058,13,33.981,17,2,13,15,0,0,0,0,3158,12371,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",No positive candidate was found in the provided RTKG evidence.
latest_snapshot_rag,mistral-nemo:12b,2,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,675.713,670.745,237.919,26.071,378.041,1058,13,34.388,17,2,13,15,0,0,0,0,3158,12371,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",No positive candidate was found in the provided RTKG evidence.
latest_snapshot_rag,mistral-nemo:12b,3,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,680.331,675.552,242.124,25.704,378.966,1058,13,34.304,17,2,13,15,0,0,0,0,3158,12371,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",No positive candidate was found in the provided RTKG evidence.
latest_snapshot_rag,gemma3:12b,1,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,123754.623,123747.084,121544.616,1637.983,492.962,1140,13,26.371,17,2,13,15,0,0,0,0,3158,12371,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",No positive candidate was found in the provided RTKG evidence.
latest_snapshot_rag,gemma3:12b,2,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,2586.262,2581.59,498.119,1537.442,531.594,1140,13,24.455,17,2,13,15,0,0,0,0,3158,12371,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",No positive candidate was found in the provided RTKG evidence.
latest_snapshot_rag,gemma3:12b,3,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,2579.91,2575.433,507.125,1538.47,514.792,1140,13,25.253,17,2,13,15,0,0,0,0,3158,12371,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",No positive candidate was found in the provided RTKG evidence.
latest_snapshot_rag,phi4-mini:latest,1,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,15093.263,15085.865,14461.184,377.737,197.798,887,15,75.835,17,2,13,15,0,0,0,0,3158,12371,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",adservice (node_anomaly_rate_percent = 0.0)
latest_snapshot_rag,phi4-mini:latest,2,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,521.02,513.791,260.256,10.791,194.761,887,15,77.017,17,2,13,15,0,0,0,0,3158,12371,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",adservice (node_anomaly_rate_percent = 0.0)
latest_snapshot_rag,phi4-mini:latest,3,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,516.408,509.244,256.7,10.738,194.043,887,15,77.302,17,2,13,15,0,0,0,0,3158,12371,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",adservice (node_anomaly_rate_percent = 0.0)
temporal_graph_rag_evidence_only,mistral:latest,1,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,1929.339,1925.665,36.025,1164.642,707.457,1234,30,42.405,17,17,13,15,13,0,0,0,3082,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",The loadgenerator microservice has the highest anomaly rate in the last 5 minutes with a node anomaly rate of 0.0%.
temporal_graph_rag_evidence_only,mistral:latest,2,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,748.948,745.535,32.98,17.807,677.329,1234,30,44.292,17,17,13,15,13,0,0,0,3082,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",The loadgenerator microservice has the highest anomaly rate in the last 5 minutes with a node anomaly rate of 0.0%.
temporal_graph_rag_evidence_only,mistral:latest,3,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,748.3,744.878,33.761,17.828,675.992,1234,30,44.379,17,17,13,15,13,0,0,0,3082,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",The loadgenerator microservice has the highest anomaly rate in the last 5 minutes with a node anomaly rate of 0.0%.
temporal_graph_rag_evidence_only,llama3.1:8b,1,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,6394.154,6391.676,4878.998,759.093,704.887,882,29,41.141,17,17,13,15,13,0,0,0,3082,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",The microservice with the highest anomaly rate in the last 5 minutes is loadgenerator with a node anomaly rate of 0.0%.
temporal_graph_rag_evidence_only,llama3.1:8b,2,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,971.496,968.914,237.619,17.994,665.135,882,29,43.6,17,17,13,15,13,0,0,0,3082,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",The microservice with the highest anomaly rate in the last 5 minutes is loadgenerator with a node anomaly rate of 0.0%.
temporal_graph_rag_evidence_only,llama3.1:8b,3,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,975.079,972.615,241.111,17.983,665.476,882,29,43.578,17,17,13,15,13,0,0,0,3082,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",The microservice with the highest anomaly rate in the last 5 minutes is loadgenerator with a node anomaly rate of 0.0%.
temporal_graph_rag_evidence_only,mistral-nemo:12b,1,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,20188.258,20183.47,18512.07,1263.643,377.554,1053,13,34.432,17,17,13,15,13,0,0,0,3082,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No positive candidate was found in the provided RTKG evidence.
temporal_graph_rag_evidence_only,mistral-nemo:12b,2,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,670.278,665.502,239.398,25.711,371.627,1053,13,34.981,17,17,13,15,13,0,0,0,3082,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No positive candidate was found in the provided RTKG evidence.
temporal_graph_rag_evidence_only,mistral-nemo:12b,3,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,678.994,674.179,244.151,25.634,375.561,1053,13,34.615,17,17,13,15,13,0,0,0,3082,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No positive candidate was found in the provided RTKG evidence.
temporal_graph_rag_evidence_only,gemma3:12b,1,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,124315.801,124311.503,122089.919,1657.008,487.926,1137,13,26.643,17,17,13,15,13,0,0,0,3082,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No positive candidate was found in the provided RTKG evidence.
temporal_graph_rag_evidence_only,gemma3:12b,2,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,2575.956,2571.046,508.539,1540.211,507.623,1137,13,25.61,17,17,13,15,13,0,0,0,3082,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No positive candidate was found in the provided RTKG evidence.
temporal_graph_rag_evidence_only,gemma3:12b,3,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,2600.859,2596.212,509.652,1537.829,534.31,1137,13,24.33,17,17,13,15,13,0,0,0,3082,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No positive candidate was found in the provided RTKG evidence.
temporal_graph_rag_evidence_only,phi4-mini:latest,1,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,11218.215,11211.194,10705.869,376.582,97.584,873,8,81.981,17,17,13,15,13,0,0,0,3082,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",loadgenerator (0.0%)
temporal_graph_rag_evidence_only,phi4-mini:latest,2,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,394.607,387.576,250.874,10.825,94.292,873,8,84.843,17,17,13,15,13,0,0,0,3082,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",loadgenerator (0.0%)
temporal_graph_rag_evidence_only,phi4-mini:latest,3,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,395.366,388.343,254.502,10.771,92.363,873,8,86.615,17,17,13,15,13,0,0,0,3082,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",loadgenerator (0.0%)
temporal_graph_rag,mistral:latest,1,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,972.614,969.79,35.497,566.234,357.54,501,17,47.547,17,17,13,15,13,0,0,0,1351,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,mistral:latest,2,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,442.552,439.913,32.651,17.892,378.818,501,17,44.876,17,17,13,15,13,0,0,0,1351,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,mistral:latest,3,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,424.956,422.31,35.045,17.86,357.876,501,17,47.502,17,17,13,15,13,0,0,0,1351,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,llama3.1:8b,1,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,7841.166,7839.22,7142.829,319.284,347.076,381,16,46.099,17,17,13,15,13,0,0,0,1351,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,llama3.1:8b,2,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,644.879,642.943,248.536,18.023,348.41,381,16,45.923,17,17,13,15,13,0,0,0,1351,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,llama3.1:8b,3,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,635.14,633.167,240.014,17.733,347.212,381,16,46.081,17,17,13,15,13,0,0,0,1351,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,mistral-nemo:12b,1,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,7036.044,7032.514,6020.826,530.434,452.362,424,15,33.159,17,17,13,15,13,0,0,0,1351,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,mistral-nemo:12b,2,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,731.134,727.599,239.833,25.105,433.231,424,15,34.624,17,17,13,15,13,0,0,0,1351,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,mistral-nemo:12b,3,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,724.341,720.766,235.196,25.099,431.302,424,15,34.778,17,17,13,15,13,0,0,0,1351,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,gemma3:12b,1,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,73042.4,73039.462,71721.301,659.88,578.653,464,15,25.922,17,17,13,15,13,0,0,0,1351,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,gemma3:12b,2,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,1123.755,1118.995,510.789,31.922,561.104,464,15,26.733,17,17,13,15,13,0,0,0,1351,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,gemma3:12b,3,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,1090.537,1087.661,485.735,32.118,556.743,464,15,26.942,17,17,13,15,13,0,0,0,1351,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,phi4-mini:latest,1,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,11254.542,11249.264,10840.708,157.535,204.644,371,16,78.184,17,17,13,15,13,0,0,0,1351,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,phi4-mini:latest,2,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,509.572,504.294,247.759,10.539,199.527,371,16,80.19,17,17,13,15,13,0,0,0,1351,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,phi4-mini:latest,3,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 5 minutes?,5 minutes,no_positive_evidence,,,True,,False,True,True,False,False,519.103,513.722,257.482,10.542,198.965,371,16,80.416,17,17,13,15,13,0,0,0,1351,14217,"In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.","In 17 RTKG snapshots from 2026-03-26T18:01:45 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
log_rag,mistral:latest,1,most_anomalous_microservice,Which microservice was anomalous most often in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,3046.521,3041.235,32.867,1909.917,1069.165,2048,45,42.089,17,0,0,0,0,3147,3630,13,6983,7763,Summarize the retrieved RTKG evidence relevant to the question.,Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,"Based on the provided data, the microservice that was anomalous most often in the last 5 minutes is the ""shippingservice"". It has an anomaly rate of 44.2149%."
log_rag,mistral:latest,2,most_anomalous_microservice,Which microservice was anomalous most often in the last 5 minutes?,5 minutes,no_positive_evidence,,,False,,False,False,False,False,False,2920.862,2915.665,33.497,1783.147,1069.182,2048,45,42.088,17,0,0,0,0,3147,3630,13,6983,7763,Summarize the retrieved RTKG evidence relevant to the question.,Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,"Based on the provided data, the microservice that was anomalous most often in the last 5 minutes is the ""shippingservice"". It has an anomaly rate of 44.2149%."
